SiteID,ReferenceID,Title,BoilerText,DisplayDate,ThumbPathName,ThumbFileName,MainPathName,MainFileName
2065,225,"Gîza 8: Der Ostabschnitt des Westfriedhofs, Zweiter Teil","Junker, Hermann. <I>Gîza 8. Der Ostabschnitt des Westfriedhofs, </I>Zweiter Teil. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 1. Vienna: Rudolph M. Rohrer, 1947.",1947,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,junker_giza_8.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_8.pdf
2065,280,"The Old Kingdom Art and Archaeology, pp. 325-333, ""Ideal and Reality in Old Kingdom Private Funerary Cults""","Shirai, Yayoi. ""Ideal and Reality in Old Kingdom Private Funerary Cults."" In Miroslav Bárta, ed. <I>The Old Kingdom Art and Archaeology</I>. <I>Proceedings of the Conference held in Prague, May 31-June 4, 2004.</I> Prague: Czech Institute of Egyptology, 2006, pp. 325-333.",2006,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\OKAA\,shirai_okaa_2006.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\OKAA\,shirai_okaa_2006.pdf
2066,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
2066,225,"Gîza 8: Der Ostabschnitt des Westfriedhofs, Zweiter Teil","Junker, Hermann. <I>Gîza 8. Der Ostabschnitt des Westfriedhofs, </I>Zweiter Teil. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 1. Vienna: Rudolph M. Rohrer, 1947.",1947,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,junker_giza_8.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_8.pdf
2067,78,Der Serdab in den Privatgräbern des Alten Reiches 1. Text,"Lehmann, Katja. <I>Der Serdab in den Privatgräbern des Alten Reiches</I> 1. Text. Ph.D. Dissertation, Universität Heidelberg, 2000.",2000,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\lehmann_serdabs\,lehmann_serdabs01.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\lehmann_serdabs\,lehmann_serdabs01.pdf
2067,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
2067,225,"Gîza 8: Der Ostabschnitt des Westfriedhofs, Zweiter Teil","Junker, Hermann. <I>Gîza 8. Der Ostabschnitt des Westfriedhofs, </I>Zweiter Teil. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 1. Vienna: Rudolph M. Rohrer, 1947.",1947,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,junker_giza_8.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_8.pdf
2067,282,Der Serdab in den Privatgräbern des Alten Reiches 2. Abbildungen,"Lehmann, Katja. <I>Der Serdab in den Privatgräbern des Alten Reiches</I> 2. Abbildungen. Ph.D. Dissertation, Universität Heidelberg, 2000.",2000,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\lehmann_serdabs\,lehmann_serdabs02.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\lehmann_serdabs\,lehmann_serdabs02.pdf
2067,283,Der Serdab in den Privatgräbern des Alten Reiches 3. Katalog,"Lehmann, Katja. <I>Der Serdab in den Privatgräbern des Alten Reiches</I> 3. Katalog. Ph.D. Dissertation, Universität Heidelberg, 2000.<BR><BR>",2000,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\lehmann_serdabs\,lehmann_serdabs03.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\lehmann_serdabs\,lehmann_serdabs03.pdf
2068,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
2068,225,"Gîza 8: Der Ostabschnitt des Westfriedhofs, Zweiter Teil","Junker, Hermann. <I>Gîza 8. Der Ostabschnitt des Westfriedhofs, </I>Zweiter Teil. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 1. Vienna: Rudolph M. Rohrer, 1947.",1947,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,junker_giza_8.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_8.pdf
2069,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
2069,221,"Gîza 7: Der Ostabschnitt des Westfriedhofs, Erster Teil","Junker, Hermann. <I>Gîza 7. Der Ostabschnitt des Westfriedhofs, </I>Erster Teil. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 72, Abhandlung 3. Vienna &amp; Leipzig: Hölder-Pichler-Tempsky, 1943.",1944,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,junker_giza_7.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_7.pdf
2069,225,"Gîza 8: Der Ostabschnitt des Westfriedhofs, Zweiter Teil","Junker, Hermann. <I>Gîza 8. Der Ostabschnitt des Westfriedhofs, </I>Zweiter Teil. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 1. Vienna: Rudolph M. Rohrer, 1947.",1947,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,junker_giza_8.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_8.pdf
2070,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
2070,225,"Gîza 8: Der Ostabschnitt des Westfriedhofs, Zweiter Teil","Junker, Hermann. <I>Gîza 8. Der Ostabschnitt des Westfriedhofs, </I>Zweiter Teil. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 1. Vienna: Rudolph M. Rohrer, 1947.",1947,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,junker_giza_8.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_8.pdf
2071,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
2071,225,"Gîza 8: Der Ostabschnitt des Westfriedhofs, Zweiter Teil","Junker, Hermann. <I>Gîza 8. Der Ostabschnitt des Westfriedhofs, </I>Zweiter Teil. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 1. Vienna: Rudolph M. Rohrer, 1947.",1947,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,junker_giza_8.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_8.pdf
2072,78,Der Serdab in den Privatgräbern des Alten Reiches 1. Text,"Lehmann, Katja. <I>Der Serdab in den Privatgräbern des Alten Reiches</I> 1. Text. Ph.D. Dissertation, Universität Heidelberg, 2000.",2000,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\lehmann_serdabs\,lehmann_serdabs01.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\lehmann_serdabs\,lehmann_serdabs01.pdf
2072,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
2072,227,Gîza 10: Der Friedhof südlich der Cheopspyramide: Westteil,"Junker, Hermann. <I>Gîza 10. Der Friedhof s</I><I>ü</I><I>dlich der Cheopspyramide: Westteil</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 74, Abhandlung 1. Vienna: Rudolph M. Rohrer, 1951.",1951,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,junker_giza_10.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_10.pdf
2072,282,Der Serdab in den Privatgräbern des Alten Reiches 2. Abbildungen,"Lehmann, Katja. <I>Der Serdab in den Privatgräbern des Alten Reiches</I> 2. Abbildungen. Ph.D. Dissertation, Universität Heidelberg, 2000.",2000,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\lehmann_serdabs\,lehmann_serdabs02.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\lehmann_serdabs\,lehmann_serdabs02.pdf
2072,283,Der Serdab in den Privatgräbern des Alten Reiches 3. Katalog,"Lehmann, Katja. <I>Der Serdab in den Privatgräbern des Alten Reiches</I> 3. Katalog. Ph.D. Dissertation, Universität Heidelberg, 2000.<BR><BR>",2000,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\lehmann_serdabs\,lehmann_serdabs03.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\lehmann_serdabs\,lehmann_serdabs03.pdf
2073,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
2073,214,Gîza 1: Die Mastabas der IV. Dynastie auf dem Westfriedhof,"Junker, Hermann. <I>Gîza 1. Die Mastabas der IV. Dynastie auf dem Westfriedhof</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 69, Abhandlung 1. Vienna &amp; Leipzig: Hölder-Pichler-Tempsky, 1929.",1929,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,junker_giza_1.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_1.pdf
2073,221,"Gîza 7: Der Ostabschnitt des Westfriedhofs, Erster Teil","Junker, Hermann. <I>Gîza 7. Der Ostabschnitt des Westfriedhofs, </I>Erster Teil. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 72, Abhandlung 3. Vienna &amp; Leipzig: Hölder-Pichler-Tempsky, 1943.",1944,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,junker_giza_7.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_7.pdf
2073,374,"Journal of Egyptian Archaeology 53 (1967), pp. 51-58, ""The Practice of Dentistry in Ancient Egypt""","Filce-Leek, F. ""The Practice of Dentistry in Ancient Egypt."" <I>Journal of Egyptian Archaeology</I> 53 (1967), pp. 51-58.",1967,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,filce-leek_jea_53_1967.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,filce-leek_jea_53_1967.pdf
2074,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
2075,72,Sept tombeaux à l'est de la Grande Pyramide de Guizeh,"Fakhry, Ahmed. <I>Sept tombeaux à l'est de la Grande Pyramide de Guizeh.</I> Cairo: Imprimerie de l'Institut Français d'Archéologie Orientale, 1935. <BR>",1935,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,fakhry_7_tombeaux.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,fakhry_7_tombeaux.pdf
2075,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
2078,72,Sept tombeaux à l'est de la Grande Pyramide de Guizeh,"Fakhry, Ahmed. <I>Sept tombeaux à l'est de la Grande Pyramide de Guizeh.</I> Cairo: Imprimerie de l'Institut Français d'Archéologie Orientale, 1935. <BR>",1935,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,fakhry_7_tombeaux.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,fakhry_7_tombeaux.pdf
2078,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
2079,72,Sept tombeaux à l'est de la Grande Pyramide de Guizeh,"Fakhry, Ahmed. <I>Sept tombeaux à l'est de la Grande Pyramide de Guizeh.</I> Cairo: Imprimerie de l'Institut Français d'Archéologie Orientale, 1935. <BR>",1935,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,fakhry_7_tombeaux.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,fakhry_7_tombeaux.pdf
2079,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
2080,80,"Archiv für Orientforschung 32 (1985), pp. 136–158, ""Giza. A Contextual Approach to the Pyramids""","Lehner, Mark. ""Giza. A Contextual Approach to the Pyramids."" <I>Archiv für Orientforschung </I>32 (1985), pp. 136-158.",1985,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,lehner_afo_32.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,lehner_afo_32.pdf
