ID,SiteName,Number,SiteSortNumber,HistoricalNotes,BibReferences,LocationNotes,Remarks,Description,Condition,Shafts,ResearchActivity,ResearcherComments,IsPublic,Active,harvardID,SiteTypeID,SiteType,ProblemsQuestions
3421,Western Cemetery,S 4448,S       4448                    ,NULL,"Junker, Hermann. Gîza 5. Die Mastaba des Snb (Seneb) und die umliegenden Gräber. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 71, Abhandlung 2. Vienna & Leipzig: Hölder-Pichler-Tempsky, 1941. pp. 172-174, fig. 53, plan after p. 213.

Porter, Bertha, and Rosalind L.B. Moss. Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings 3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: Memphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974, plan 13 (drawn but not labeled).
,,",NULL,"Porter-Moss III plan 13 draws mastaba but it is not labeled.,,",NULL,NULL,"S 4448; S 4458; chapel,,",NULL,NULL,1,1,NULL,1,Mud-brick mastaba,NULL
3422,Western Cemetery,S 4523,S       4523                    ,NULL,"Junker, Hermann. Gîza 5. Die Mastaba des Snb (Seneb) und die umliegenden Gräber. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 71, Abhandlung 2. Vienna & Leipzig: Hölder-Pichler-Tempsky, 1941. pp. 164-166, fig. 49, plan after p. 213.
,,",NULL,NULL,NULL,NULL,"S 4523; S 4525; S 4529,,",NULL,NULL,1,1,NULL,1,Mud-brick mastaba,NULL
3423,Western Cemetery,S 4509,S       4509                    ,NULL,"Junker, Hermann. Gîza 5. Die Mastaba des Snb (Seneb) und die umliegenden Gräber. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 71, Abhandlung 2. Vienna & Leipzig: Hölder-Pichler-Tempsky, 1941. pp. 164-166, fig. 49, plan after p. 213.
,,",NULL,NULL,NULL,NULL,"S 4509; S 4532,,",NULL,NULL,1,1,NULL,2,Stone-built mastaba,NULL
3424,Western Cemetery,S 4475,S       4475                    ,NULL,"Junker, Hermann. Gîza 5. Die Mastaba des Snb (Seneb) und die umliegenden Gräber. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 71, Abhandlung 2. Vienna & Leipzig: Hölder-Pichler-Tempsky, 1941. pp. 164-166, pl. 49, plan after p. 213.

Lehmann, Katja. Der Serdab in den Privatgräbern des Alten Reiches 1-3. Ph.D. Dissertation, Universität Heidelberg, 2000, Kat. G324.
,,",NULL,NULL,NULL,NULL,"S 4475; S 4483; serdab; chapel,,",NULL,NULL,1,1,NULL,1,Mud-brick mastaba,NULL
3425,Western Cemetery,S 4520/4521,S       4520 4521               ,NULL,"Junker, Hermann. Gîza 5. Die Mastaba des Snb (Seneb) und die umliegenden Gräber. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 71, Abhandlung 2. Vienna & Leipzig: Hölder-Pichler-Tempsky, 1941. pp. 154-155, fig. 43, plan after p. 213.
,,",NULL,"This tomb probaly belongs to family of Irty and was existing when Ankh started to build his tomb.,,",NULL,NULL,"S 4520; S 4521,,",NULL,NULL,1,1,NULL,6,Rubble-built mastaba,NULL
3426,Western Cemetery,S 4480,S       4480                    ,NULL,"Junker, Hermann. Gîza 5. Die Mastaba des Snb (Seneb) und die umliegenden Gräber. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 71, Abhandlung 2. Vienna & Leipzig: Hölder-Pichler-Tempsky, 1941. pp.172-174, fig. 53, plan after p. 213.
,,",NULL,"This rubble mastaba is built off of west side of S 4448.,,",NULL,NULL,"S 4480,,",NULL,NULL,1,1,NULL,6,Rubble-built mastaba,NULL
3427,Western Cemetery,S 4469,S       4469                    ,NULL,"Junker, Hermann. Gîza 5. Die Mastaba des Snb (Seneb) und die umliegenden Gräber. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 71, Abhandlung 2. Vienna & Leipzig: Hölder-Pichler-Tempsky, 1941. pp. 166-172, fig. 50, pl. 18 [b], plan after p. 213.
,,",NULL,"Are S 4361 and 4464 separate and should they be given their own rubble built mastaba number?,,",NULL,NULL,"S 4469; S 4476; S 4478; S 4479; chapel; S 4361; S 4464,,",NULL,NULL,1,1,NULL,8,Stone+rubble-built mastaba,NULL
3428,Western Cemetery,S 4461/4470,S       4461 4470               ,NULL,"Junker, Hermann. Gîza 5. Die Mastaba des Snb (Seneb) und die umliegenden Gräber. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 71, Abhandlung 2. Vienna & Leipzig: Hölder-Pichler-Tempsky, 1941. pp. 166-172, fig. 51, plan after p. 213.
,,",NULL,"Tomb with two shafts called S 4470 in text and S 4462 on plan.,,",NULL,NULL,"S 4461; S 4470; chapel,,",NULL,NULL,1,1,NULL,1,Mud-brick mastaba,NULL
3429,Western Cemetery,S 4472,S       4472                    ,NULL,"Junker, Hermann. Gîza 5. Die Mastaba des Snb (Seneb) und die umliegenden Gräber. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 71, Abhandlung 2. Vienna & Leipzig: Hölder-Pichler-Tempsky, 1941. pp. 166-172, fig. 51, plan after p. 213.
,,",NULL,NULL,NULL,NULL,"S 4472, S 4531; chapel,,",NULL,NULL,1,1,NULL,8,Stone+rubble-built mastaba,NULL
3430,Western Cemetery,S 4473,S       4473                    ,NULL,"Junker, Hermann. Gîza 5. Die Mastaba des Snb (Seneb) und die umliegenden Gräber. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 71, Abhandlung 2. Vienna & Leipzig: Hölder-Pichler-Tempsky, 1941. pp. 166-172, fig. 51, plan after p. 213.
,,",NULL,"Built between n. side of S 4472 and s. side of S 4361/4464.,,",NULL,NULL,"S 4473, S 4482, chapel,,",NULL,NULL,1,1,NULL,6,Rubble-built mastaba,NULL
3431,Western Cemetery,S 4445,S       4445                    ,NULL,"Junker, Hermann. Gîza 5. Die Mastaba des Snb (Seneb) und die umliegenden Gräber. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 71, Abhandlung 2. Vienna & Leipzig: Hölder-Pichler-Tempsky, 1941. pp. 166-172, fig. 52, plate 18 [a], plan after p. 213.
,,",NULL,NULL,NULL,NULL,"S 4445; S 4454; S 4485; S 4369; chapel,,",NULL,NULL,1,1,NULL,1,Mud-brick mastaba,NULL
3432,Western Cemetery,S 4471,S       4471                    ,NULL,"Junker, Hermann. Gîza 5. Die Mastaba des Snb (Seneb) und die umliegenden Gräber. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 71, Abhandlung 2. Vienna & Leipzig: Hölder-Pichler-Tempsky, 1941. pp. 166-172, fig. 52, plan after p. 213.
,,",NULL,"Rubble mastaba built off west wall of S 4445.,,",NULL,NULL,"S 4471,,",NULL,NULL,1,1,NULL,6,Rubble-built mastaba,NULL
3433,Western Cemetery,S 4366/4452,S       4366 4452               ,NULL,"Junker, Hermann. Gîza 5. Die Mastaba des Snb (Seneb) und die umliegenden Gräber. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 71, Abhandlung 2. Vienna & Leipzig: Hölder-Pichler-Tempsky, 1941. pp. 175-179, fig. 54 [a], plan after p. 213.
,,",NULL,"Junker's text calls this S 4452 while plan labels it S 4366.,,",NULL,NULL,"S 4366; S 4452,,",NULL,NULL,1,1,NULL,8,Stone+rubble-built mastaba,NULL
3434,Western Cemetery,S 4481,S       4481                    ,NULL,"Junker, Hermann. Gîza 5. Die Mastaba des Snb (Seneb) und die umliegenden Gräber. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 71, Abhandlung 2. Vienna & Leipzig: Hölder-Pichler-Tempsky, 1941. pp. 175-179, fig. 54a, plan after p. 213.
,,",NULL,NULL,NULL,NULL,"S 4481,,",NULL,NULL,1,1,NULL,9,Mud-brick+rubble mastaba,NULL
3435,Western Cemetery,S 4468,S       4468                    ,NULL,"Junker, Hermann. Gîza 5. Die Mastaba des Snb (Seneb) und die umliegenden Gräber. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 71, Abhandlung 2. Vienna & Leipzig: Hölder-Pichler-Tempsky, 1941. pp. 175-179, fig. 54 [a], plan after p. 213.
,,",NULL,"Single shaft with mud-brick shell and niches.,,",NULL,NULL,"S 4468,,",NULL,NULL,1,1,NULL,1,Mud-brick mastaba,NULL
3436,Western Cemetery,S 4400/4407,S       4400 4407               ,NULL,"Junker, Hermann. Gîza 5. Die Mastaba des Snb (Seneb) und die umliegenden Gräber. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 71, Abhandlung 2. Vienna & Leipzig: Hölder-Pichler-Tempsky, 1941. pp. 180-182, fig. 55, plan after p. 213.
,,",NULL,"Tomb is built off of north side of S 4438.,,",NULL,NULL,"S 4400; S 4407,,",NULL,NULL,1,1,NULL,6,Rubble-built mastaba,NULL
3437,Western Cemetery,S 4367,S       4367                    ,NULL,"Junker, Hermann. Gîza 5. Die Mastaba des Snb (Seneb) und die umliegenden Gräber. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 71, Abhandlung 2. Vienna & Leipzig: Hölder-Pichler-Tempsky, 1941. pp. 187-188, fig. 56, plan after p. 213.
,,",NULL,"This mastaba is attached to the north side of Demeg.,,",NULL,NULL,"S 4367,,",NULL,NULL,1,1,NULL,2,Stone-built mastaba,NULL
3438,Western Cemetery,S 4497/4518,S       4497 4518               ,NULL,"Junker, Hermann. Gîza 5. Die Mastaba des Snb (Seneb) und die umliegenden Gräber. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 71, Abhandlung 2. Vienna & Leipzig: Hölder-Pichler-Tempsky, 1941. pp. 190-192, fig. 59, plan after p. 213.

,,",NULL,"Junker's text calls this S 4498 and his plan calls it S 4497.,,",NULL,NULL,"S 4497, S 4498; S 4499; S 4501; S 4502; S 4511; S 4512; S 4518,,",NULL,NULL,1,1,NULL,6,Rubble-built mastaba,NULL
3439,Western Cemetery,S 2393/2427,S       2393 2427               ,NULL,"Junker, Hermann. Gîza 9. Das Mittelfeld des Westfriedhofs. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 2. Vienna: Rudolph M. Rohrer, 1950, pp. 27-28, fig. 9, plan 1 after pl. 20.
,,",NULL,"Mastaba is west of Neferen and north of S 2420/2421.,,",NULL,NULL,"S 2393, S 2427; chapel,,",NULL,NULL,1,1,NULL,2,Stone-built mastaba,NULL
3440,Western Cemetery,S 4431/4442,S       4431 4442               ,NULL,"Junker, Hermann. Gîza 5. Die Mastaba des Snb (Seneb) und die umliegenden Gräber. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 71, Abhandlung 2. Vienna & Leipzig: Hölder-Pichler-Tempsky, 1941. p. 192, fig. 61, plan after p. 213.
,,",NULL,"Junker calls this S 4442 in the text and S 4431 on the plan.,,",NULL,NULL,"S 4431; S 4432; S 4434; S 4442,,",NULL,NULL,1,1,NULL,8,Stone+rubble-built mastaba,NULL
3441,Western Cemetery,S 4441/4444,S       4441 4444               ,NULL,"Junker, Hermann. Gîza 5. Die Mastaba des Snb (Seneb) und die umliegenden Gräber. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 71, Abhandlung 2. Vienna & Leipzig: Hölder-Pichler-Tempsky, 1941. pp. 191-192, fig. 61, plan after p. 213.
,,",NULL,"Junker calls this S 4444 in the text and S 4441 on the plan.,,",NULL,NULL,"S 4441; S 4443; S 4444,,",NULL,NULL,1,1,NULL,6,Rubble-built mastaba,NULL
3442,Western Cemetery,S 4446,S       4446                    ,NULL,"Junker, Hermann. Gîza 5. Die Mastaba des Snb (Seneb) und die umliegenden Gräber. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 71, Abhandlung 2. Vienna & Leipzig: Hölder-Pichler-Tempsky, 1941. pp. 191-192, fig. 61, plan after p. 213.
,,",NULL,NULL,NULL,NULL,"S 4446,,",NULL,NULL,1,1,NULL,6,Rubble-built mastaba,NULL
3443,Western Cemetery,S 4351/4355,S       4351 4355               ,NULL,"Junker, Hermann. Gîza 5. Die Mastaba des Snb (Seneb) und die umliegenden Gräber. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 71, Abhandlung 2. Vienna & Leipzig: Hölder-Pichler-Tempsky, 1941. pp. 191-192, fig. 61, plan after p. 213.
,,",NULL,NULL,NULL,NULL,"S 4351; S 4355,,",NULL,NULL,1,1,NULL,2,Stone-built mastaba,NULL
3444,Western Cemetery,S 4365,S       4365                    ,NULL,"Junker, Hermann. Gîza 5. Die Mastaba des Snb (Seneb) und die umliegenden Gräber. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 71, Abhandlung 2. Vienna & Leipzig: Hölder-Pichler-Tempsky, 1941. pp. 191-192, fig. 61, plan after p. 213.
,,",NULL,NULL,NULL,NULL,"S 4365,,",NULL,NULL,1,1,NULL,2,Stone-built mastaba,NULL
3445,Western Cemetery,S 4353/4354,S       4353 4354               ,NULL,"Junker, Hermann. Gîza 5. Die Mastaba des Snb (Seneb) und die umliegenden Gräber. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 71, Abhandlung 2. Vienna & Leipzig: Hölder-Pichler-Tempsky, 1941. pp. 191-192, fig. 61, plan after p. 213.
,,",NULL,NULL,NULL,NULL,"S 4353; S 4354,,",NULL,NULL,1,1,NULL,6,Rubble-built mastaba,NULL
3446,Western Cemetery,S 4357,S       4357                    ,NULL,"Junker, Hermann. Gîza 5. Die Mastaba des Snb (Seneb) und die umliegenden Gräber. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 71, Abhandlung 2. Vienna & Leipzig: Hölder-Pichler-Tempsky, 1941. pp. 191-192, fig. 61, plan after p. 213.
,,",NULL,"This shaft surrounded by a rubble wall is just south of S 4446.,,",NULL,NULL,"S 4357,,",NULL,NULL,1,1,NULL,6,Rubble-built mastaba,NULL
3447,Western Cemetery,S 4522,S       4522                    ,NULL,"Junker, Hermann. Gîza 5. Die Mastaba des Snb (Seneb) und die umliegenden Gräber. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 71, Abhandlung 2. Vienna & Leipzig: Hölder-Pichler-Tempsky, 1941. p. 154, fig. 43, plan after p. 213.
,,",NULL,"Added to north face of Ankh.,,",NULL,NULL,"S 4522,,",NULL,NULL,1,1,NULL,6,Rubble-built mastaba,NULL
3448,Western Cemetery,S 4505/4540,S       4505 4540               ,NULL,"Junker, Hermann. Gîza 5. Die Mastaba des Snb (Seneb) und die umliegenden Gräber. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 71, Abhandlung 2. Vienna & Leipzig: Hölder-Pichler-Tempsky, 1941. pp. 126-128, figs. 2, 32, pl. 16 [b], plan after p. 213.
,,",NULL,"This set of five tombs is in the space between the mastabas of Ankhu (2) and Seneb.,,",NULL,NULL,"S 4505; S 4535; S 4536; S 4537; S 4540,,",NULL,NULL,1,1,NULL,6,Rubble-built mastaba,NULL
3449,Western Cemetery,S 4361/4464,S       4361 4464               ,NULL,"Junker, Hermann. Gîza 5. Die Mastaba des Snb (Seneb) und die umliegenden Gräber. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 71, Abhandlung 2. Vienna & Leipzig: Hölder-Pichler-Tempsky, 1941. p. 168, fig. 50, plan after p. 213.
,,",NULL,"Rubble mastaba built against south side of S 4469.,,",NULL,NULL,"S 4361; S 4464,,",NULL,NULL,1,1,NULL,6,Rubble-built mastaba,NULL
3450,Western Cemetery,S 4427/4428,S       4427 4428               ,NULL,"Junker, Hermann. Gîza 5. Die Mastaba des Snb (Seneb) und die umliegenden Gräber. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 71, Abhandlung 2. Vienna & Leipzig: Hölder-Pichler-Tempsky, 1941. p. 188, fig. 56, plan after p. 213.
,,",NULL,"These small mastabas are built against the east wall of Demeg's chapel.,,",NULL,NULL,"S 4427; S 4428,,",NULL,NULL,1,1,NULL,6,Rubble-built mastaba,NULL
3451,Western Cemetery,S 4429,S       4429                    ,NULL,"Junker, Hermann. Gîza 5. Die Mastaba des Snb (Seneb) und die umliegenden Gräber. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 71, Abhandlung 2. Vienna & Leipzig: Hölder-Pichler-Tempsky, 1941. p. 188, fig. 56, plan after p. 213.
,,",NULL,"This rubble-built mastaba with single shaft is on east side of Demeg's chapel and south of S4427/4428.,,",NULL,NULL,"S 4429,,",NULL,NULL,1,1,NULL,6,Rubble-built mastaba,NULL
3452,Western Cemetery,S 4425,S       4425                    ,NULL,"Junker, Hermann. Gîza 5. Die Mastaba des Snb (Seneb) und die umliegenden Gräber. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 71, Abhandlung 2. Vienna & Leipzig: Hölder-Pichler-Tempsky, 1941. p. 188, fig. 56, plan after p. 213.
,,",NULL,"This stone-built mastaba with single shaft is on east side of Demeg's chapel and south of S 4429.,,",NULL,NULL,"S 4425,,",NULL,NULL,1,1,NULL,2,Stone-built mastaba,NULL
3453,Western Cemetery,S 4484,S       4484                    ,NULL,"Junker, Hermann. Gîza 5. Die Mastaba des Snb (Seneb) und die umliegenden Gräber. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 71, Abhandlung 2. Vienna & Leipzig: Hölder-Pichler-Tempsky, 1941. pp. 191-192, fig. 61, plan after p. 213.
,,",NULL,"This shaft is north of S 4431/4442.,,",NULL,NULL,"S 4484,,",NULL,NULL,1,1,NULL,5,Shafts only (no superstructure),NULL
3454,Western Cemetery,S 4433,S       4433                    ,NULL,"Junker, Hermann. Gîza 5. Die Mastaba des Snb (Seneb) und die umliegenden Gräber. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 71, Abhandlung 2. Vienna & Leipzig: Hölder-Pichler-Tempsky, 1941. pp. 191-192, fig. 61, plan after p. 213.
,,",NULL,"This shaft is just south of a rubble-built mastaba to which it might belong.,,",NULL,NULL,"S 4433,,",NULL,NULL,1,1,NULL,5,Shafts only (no superstructure),NULL
3455,Western Cemetery,S 4348,S       4348                    ,NULL,"Junker, Hermann. Gîza 5. Die Mastaba des Snb (Seneb) und die umliegenden Gräber. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 71, Abhandlung 2. Vienna & Leipzig: Hölder-Pichler-Tempsky, 1941. pp. 191-192, fig. 61, plan after p. 213.
,,",NULL,"This shaft is on south side of S 4357.,,",NULL,NULL,"S 4348,,",NULL,NULL,1,1,NULL,5,Shafts only (no superstructure),NULL
3456,Western Cemetery,S 4368,S       4368                    ,NULL,"Junker, Hermann. Gîza 5. Die Mastaba des Snb (Seneb) und die umliegenden Gräber. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 71, Abhandlung 2. Vienna & Leipzig: Hölder-Pichler-Tempsky, 1941. p. 183, fig. 56, plan after p. 213.
,,",NULL,"Isolated shaft north of Demeg and east of Menisutiotnisut.  Plan on page 183 transposes numbers and incorrectly labels this shaft S 4386.,,",NULL,NULL,"S 4386,,",NULL,NULL,1,1,NULL,5,Shafts only (no superstructure),NULL
3457,Western Cemetery,Nisu,Nisu                            ,NULL,"Junker, Hermann. Gîza 6. Die Mastabas des Nfr (Nefer), Kdfjj (Kedfi), Kahjf (Kahjef) und die westlich anschließenden Grabanlagen. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 72, Abhandlung 1. Vienna & Leipzig: Hölder-Pichler-Tempsky, 1943, pp. 237-238, figs. 99-100, plan after p. 273.

Porter, Bertha, and Rosalind L.B. Moss. Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings 3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: Memphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974, p. 139, plans 11, 15.
,,",NULL,"Mastaba is against northeast corner of G 4840 in street south of G 4850.,,",NULL,NULL,"S 1014; S 1015; chapel,,",NULL,NULL,1,1,NULL,1,Mud-brick mastaba,NULL
3458,Western Cemetery,S 2083,S       2083                    ,NULL,"Junker, Hermann. Gîza 6. Die Mastabas des Nfr (Nefer), Kdfjj (Kedfi), Kahjf (Kahjef) und die westlich anschließenden Grabanlagen. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 72, Abhandlung 1. Vienna & Leipzig: Hölder-Pichler-Tempsky, 1943, pp. 78-80, fig. 19, plan after p. 273.
,,",NULL,"Shaft built against east wall of G 4760 near southern end and south of S 2065.  This might also be called S 2065/2083.  Drawn but not labeled on plan EG019920.,,",NULL,NULL,"S 2083,,",NULL,NULL,1,1,NULL,5,Shafts only (no superstructure),NULL
