ConstituentID,ConstituentTypeID,ReferenceID,Title,BoilerText,DisplayDate,MainPathName,MainFileName
2468,3,139,Mastabas of the Western Cemetery: Part 1,"Simpson, William Kelly. <I>Mastabas of the Western Cemetery, Part 1</I>: <I>Sekhemka (G 1029); Tjetu I (G 2001); Iasen (G 2196); Penmeru (G 2197); Hagy, Nefertjentet, and Herunefer (G 2352/53); Djaty, Tjetu II, and Nimesti (G 2337X, 2343, 2366)</I>. Giza Mastabas 4. Boston: Museum of Fine Arts, 1980.",1980,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_4\,giza_mastabas_4.pdf
2469,3,139,Mastabas of the Western Cemetery: Part 1,"Simpson, William Kelly. <I>Mastabas of the Western Cemetery, Part 1</I>: <I>Sekhemka (G 1029); Tjetu I (G 2001); Iasen (G 2196); Penmeru (G 2197); Hagy, Nefertjentet, and Herunefer (G 2352/53); Djaty, Tjetu II, and Nimesti (G 2337X, 2343, 2366)</I>. Giza Mastabas 4. Boston: Museum of Fine Arts, 1980.",1980,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_4\,giza_mastabas_4.pdf
2470,3,139,Mastabas of the Western Cemetery: Part 1,"Simpson, William Kelly. <I>Mastabas of the Western Cemetery, Part 1</I>: <I>Sekhemka (G 1029); Tjetu I (G 2001); Iasen (G 2196); Penmeru (G 2197); Hagy, Nefertjentet, and Herunefer (G 2352/53); Djaty, Tjetu II, and Nimesti (G 2337X, 2343, 2366)</I>. Giza Mastabas 4. Boston: Museum of Fine Arts, 1980.",1980,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_4\,giza_mastabas_4.pdf
2471,3,139,Mastabas of the Western Cemetery: Part 1,"Simpson, William Kelly. <I>Mastabas of the Western Cemetery, Part 1</I>: <I>Sekhemka (G 1029); Tjetu I (G 2001); Iasen (G 2196); Penmeru (G 2197); Hagy, Nefertjentet, and Herunefer (G 2352/53); Djaty, Tjetu II, and Nimesti (G 2337X, 2343, 2366)</I>. Giza Mastabas 4. Boston: Museum of Fine Arts, 1980.",1980,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_4\,giza_mastabas_4.pdf
2472,3,139,Mastabas of the Western Cemetery: Part 1,"Simpson, William Kelly. <I>Mastabas of the Western Cemetery, Part 1</I>: <I>Sekhemka (G 1029); Tjetu I (G 2001); Iasen (G 2196); Penmeru (G 2197); Hagy, Nefertjentet, and Herunefer (G 2352/53); Djaty, Tjetu II, and Nimesti (G 2337X, 2343, 2366)</I>. Giza Mastabas 4. Boston: Museum of Fine Arts, 1980.",1980,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_4\,giza_mastabas_4.pdf
2473,3,139,Mastabas of the Western Cemetery: Part 1,"Simpson, William Kelly. <I>Mastabas of the Western Cemetery, Part 1</I>: <I>Sekhemka (G 1029); Tjetu I (G 2001); Iasen (G 2196); Penmeru (G 2197); Hagy, Nefertjentet, and Herunefer (G 2352/53); Djaty, Tjetu II, and Nimesti (G 2337X, 2343, 2366)</I>. Giza Mastabas 4. Boston: Museum of Fine Arts, 1980.",1980,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_4\,giza_mastabas_4.pdf
2474,3,139,Mastabas of the Western Cemetery: Part 1,"Simpson, William Kelly. <I>Mastabas of the Western Cemetery, Part 1</I>: <I>Sekhemka (G 1029); Tjetu I (G 2001); Iasen (G 2196); Penmeru (G 2197); Hagy, Nefertjentet, and Herunefer (G 2352/53); Djaty, Tjetu II, and Nimesti (G 2337X, 2343, 2366)</I>. Giza Mastabas 4. Boston: Museum of Fine Arts, 1980.",1980,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_4\,giza_mastabas_4.pdf
2475,3,139,Mastabas of the Western Cemetery: Part 1,"Simpson, William Kelly. <I>Mastabas of the Western Cemetery, Part 1</I>: <I>Sekhemka (G 1029); Tjetu I (G 2001); Iasen (G 2196); Penmeru (G 2197); Hagy, Nefertjentet, and Herunefer (G 2352/53); Djaty, Tjetu II, and Nimesti (G 2337X, 2343, 2366)</I>. Giza Mastabas 4. Boston: Museum of Fine Arts, 1980.",1980,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_4\,giza_mastabas_4.pdf
2476,3,139,Mastabas of the Western Cemetery: Part 1,"Simpson, William Kelly. <I>Mastabas of the Western Cemetery, Part 1</I>: <I>Sekhemka (G 1029); Tjetu I (G 2001); Iasen (G 2196); Penmeru (G 2197); Hagy, Nefertjentet, and Herunefer (G 2352/53); Djaty, Tjetu II, and Nimesti (G 2337X, 2343, 2366)</I>. Giza Mastabas 4. Boston: Museum of Fine Arts, 1980.",1980,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_4\,giza_mastabas_4.pdf
2477,3,139,Mastabas of the Western Cemetery: Part 1,"Simpson, William Kelly. <I>Mastabas of the Western Cemetery, Part 1</I>: <I>Sekhemka (G 1029); Tjetu I (G 2001); Iasen (G 2196); Penmeru (G 2197); Hagy, Nefertjentet, and Herunefer (G 2352/53); Djaty, Tjetu II, and Nimesti (G 2337X, 2343, 2366)</I>. Giza Mastabas 4. Boston: Museum of Fine Arts, 1980.",1980,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_4\,giza_mastabas_4.pdf
2477,3,467,"Festschrift Elmar Edel 12. März 1979, pp. 489-499, ""Topographical Notes on Giza Mastabas""","Simpson, William Kelly. ""Topographical Notes on Giza Mastabas."" In Manfred Görg and Edgar Pusch, eds. <I>Festschrift Elmar Edel 12. März 1979</I>. Ägypten und Altes Testament 1. Bamberg, 1979, pp. 489-499.<BR>",1979,Y:\\images\MFA-images\Giza\GizaImage\full\library\,simpson_fs_edel.pdf
2478,3,139,Mastabas of the Western Cemetery: Part 1,"Simpson, William Kelly. <I>Mastabas of the Western Cemetery, Part 1</I>: <I>Sekhemka (G 1029); Tjetu I (G 2001); Iasen (G 2196); Penmeru (G 2197); Hagy, Nefertjentet, and Herunefer (G 2352/53); Djaty, Tjetu II, and Nimesti (G 2337X, 2343, 2366)</I>. Giza Mastabas 4. Boston: Museum of Fine Arts, 1980.",1980,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_4\,giza_mastabas_4.pdf
2479,3,139,Mastabas of the Western Cemetery: Part 1,"Simpson, William Kelly. <I>Mastabas of the Western Cemetery, Part 1</I>: <I>Sekhemka (G 1029); Tjetu I (G 2001); Iasen (G 2196); Penmeru (G 2197); Hagy, Nefertjentet, and Herunefer (G 2352/53); Djaty, Tjetu II, and Nimesti (G 2337X, 2343, 2366)</I>. Giza Mastabas 4. Boston: Museum of Fine Arts, 1980.",1980,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_4\,giza_mastabas_4.pdf
2479,3,467,"Festschrift Elmar Edel 12. März 1979, pp. 489-499, ""Topographical Notes on Giza Mastabas""","Simpson, William Kelly. ""Topographical Notes on Giza Mastabas."" In Manfred Görg and Edgar Pusch, eds. <I>Festschrift Elmar Edel 12. März 1979</I>. Ägypten und Altes Testament 1. Bamberg, 1979, pp. 489-499.<BR>",1979,Y:\\images\MFA-images\Giza\GizaImage\full\library\,simpson_fs_edel.pdf
2480,3,139,Mastabas of the Western Cemetery: Part 1,"Simpson, William Kelly. <I>Mastabas of the Western Cemetery, Part 1</I>: <I>Sekhemka (G 1029); Tjetu I (G 2001); Iasen (G 2196); Penmeru (G 2197); Hagy, Nefertjentet, and Herunefer (G 2352/53); Djaty, Tjetu II, and Nimesti (G 2337X, 2343, 2366)</I>. Giza Mastabas 4. Boston: Museum of Fine Arts, 1980.",1980,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_4\,giza_mastabas_4.pdf
2481,3,139,Mastabas of the Western Cemetery: Part 1,"Simpson, William Kelly. <I>Mastabas of the Western Cemetery, Part 1</I>: <I>Sekhemka (G 1029); Tjetu I (G 2001); Iasen (G 2196); Penmeru (G 2197); Hagy, Nefertjentet, and Herunefer (G 2352/53); Djaty, Tjetu II, and Nimesti (G 2337X, 2343, 2366)</I>. Giza Mastabas 4. Boston: Museum of Fine Arts, 1980.",1980,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_4\,giza_mastabas_4.pdf
2482,3,139,Mastabas of the Western Cemetery: Part 1,"Simpson, William Kelly. <I>Mastabas of the Western Cemetery, Part 1</I>: <I>Sekhemka (G 1029); Tjetu I (G 2001); Iasen (G 2196); Penmeru (G 2197); Hagy, Nefertjentet, and Herunefer (G 2352/53); Djaty, Tjetu II, and Nimesti (G 2337X, 2343, 2366)</I>. Giza Mastabas 4. Boston: Museum of Fine Arts, 1980.",1980,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_4\,giza_mastabas_4.pdf
2483,3,139,Mastabas of the Western Cemetery: Part 1,"Simpson, William Kelly. <I>Mastabas of the Western Cemetery, Part 1</I>: <I>Sekhemka (G 1029); Tjetu I (G 2001); Iasen (G 2196); Penmeru (G 2197); Hagy, Nefertjentet, and Herunefer (G 2352/53); Djaty, Tjetu II, and Nimesti (G 2337X, 2343, 2366)</I>. Giza Mastabas 4. Boston: Museum of Fine Arts, 1980.",1980,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_4\,giza_mastabas_4.pdf
2484,3,139,Mastabas of the Western Cemetery: Part 1,"Simpson, William Kelly. <I>Mastabas of the Western Cemetery, Part 1</I>: <I>Sekhemka (G 1029); Tjetu I (G 2001); Iasen (G 2196); Penmeru (G 2197); Hagy, Nefertjentet, and Herunefer (G 2352/53); Djaty, Tjetu II, and Nimesti (G 2337X, 2343, 2366)</I>. Giza Mastabas 4. Boston: Museum of Fine Arts, 1980.",1980,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_4\,giza_mastabas_4.pdf
2485,3,139,Mastabas of the Western Cemetery: Part 1,"Simpson, William Kelly. <I>Mastabas of the Western Cemetery, Part 1</I>: <I>Sekhemka (G 1029); Tjetu I (G 2001); Iasen (G 2196); Penmeru (G 2197); Hagy, Nefertjentet, and Herunefer (G 2352/53); Djaty, Tjetu II, and Nimesti (G 2337X, 2343, 2366)</I>. Giza Mastabas 4. Boston: Museum of Fine Arts, 1980.",1980,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_4\,giza_mastabas_4.pdf
2486,3,139,Mastabas of the Western Cemetery: Part 1,"Simpson, William Kelly. <I>Mastabas of the Western Cemetery, Part 1</I>: <I>Sekhemka (G 1029); Tjetu I (G 2001); Iasen (G 2196); Penmeru (G 2197); Hagy, Nefertjentet, and Herunefer (G 2352/53); Djaty, Tjetu II, and Nimesti (G 2337X, 2343, 2366)</I>. Giza Mastabas 4. Boston: Museum of Fine Arts, 1980.",1980,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_4\,giza_mastabas_4.pdf
2487,3,139,Mastabas of the Western Cemetery: Part 1,"Simpson, William Kelly. <I>Mastabas of the Western Cemetery, Part 1</I>: <I>Sekhemka (G 1029); Tjetu I (G 2001); Iasen (G 2196); Penmeru (G 2197); Hagy, Nefertjentet, and Herunefer (G 2352/53); Djaty, Tjetu II, and Nimesti (G 2337X, 2343, 2366)</I>. Giza Mastabas 4. Boston: Museum of Fine Arts, 1980.",1980,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_4\,giza_mastabas_4.pdf
2488,3,139,Mastabas of the Western Cemetery: Part 1,"Simpson, William Kelly. <I>Mastabas of the Western Cemetery, Part 1</I>: <I>Sekhemka (G 1029); Tjetu I (G 2001); Iasen (G 2196); Penmeru (G 2197); Hagy, Nefertjentet, and Herunefer (G 2352/53); Djaty, Tjetu II, and Nimesti (G 2337X, 2343, 2366)</I>. Giza Mastabas 4. Boston: Museum of Fine Arts, 1980.",1980,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_4\,giza_mastabas_4.pdf
2491,3,173,Ancient Records of Egypt 1,"Breasted, James H. <I>Ancient Records of Egypt</I>: <I>Historical Documents from the Earliest Times to the Persian Conquest, Collected Edited and Translated with Commentary</I>, Vol. 1: <I>The First to the Seventeenth Dynasties</I>. Ancient Records. Chicago: University of Chicago Press, 1906.",1906,Y:\\images\MFA-images\Giza\GizaImage\full\library\,breasted_ancient_records_I.pdf
2491,3,252,"Archiv Orientální 69, No. 3 (August 2001), pp. 363-418, ""Archaeological Remarks on the 4th and 5th Dynasty Chronology""","Verner, Miroslav. ""Archaeological Remarks on the 4th and 5th Dynasty Chronology."" <I>Archiv Orientální</I> 69, No. 3 (August 2002), pp. 363-418.<BR>",August 2001,Y:\\images\MFA-images\Giza\GizaImage\full\library\,verner_archiv_or_69.pdf
2491,3,497,"Journal of Egyptian Archaeology 84 (1998), pp. 57-69, ""Trois Seshemnefer et Trente-Six Domaines""","Delvaux, Luc and Eugène Warmenbol. ""Trois Seshemnefer et Trente-Six Domaines."" <I>Journal of Egyptian Archaeology </I>84 (1998), pp. 57-69.",1998,Y:\\images\MFA-images\Giza\GizaImage\full\library\,delvaux_jea_84_1998.pdf
2496,1,35,"Studies in Honor of William Kelly Simpson 1, pp. 55-81, ""Preservation and Presentation of Self in Ancient Egyptian Portraiture""","Assmann, Jan. ""Preservation and Presentation of Self in Ancient Egyptian Portraiture."" In Peter Der Manuelian, ed. <I>Studies in Honor of William Kelly Simpson</I> 1. Boston: Museum of Fine Arts, Boston, 1996, pp. 55-81.",1996,Y:\\images\MFA-images\Giza\GizaImage\full\library\,assmann_fs_simpson1996.pdf
2496,1,50,"Studies in Honor of William Kelly Simpson 1, pp. 117-155, ""An Inventory List from 'Covington's Tomb' and Nomenclature for Furniture in the Old Kingdom""","Brovarski, Edward. ""An Inventory List from 'Covington's Tomb' and Nomenclature for Furniture in the Old Kingdom."" In Peter Der Manuelian, ed. <I>Studies in Honor of William Kelly Simpson </I>1. Boston: Museum of Fine Arts, 1996, pp. 117-155.",1996,Y:\\images\MFA-images\Giza\GizaImage\full\library\,brovarski_fs_simpson1996.pdf
2496,1,75,"Studies in Honor of William Kelly Simpson 1, pp. 379-398, ""The Discovery of the Satellite Pyramid of Khufu (GI-d)""","Hawass, Zahi. ""The Discovery of the Satellite Pyramid of Khufu (GI-d)."" In Peter Der Manuelian, ed. <I>Studies in Honor of William Kelly Simpson</I> 1. Boston: Museum of Fine Arts, Boston, 1996, pp. 379-398.",1996,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hawass_fs_simpson1996.pdf
2496,1,83,"Journal of the American Research Center in Egypt 29 (1992), pp. 1-34, ""George Andrew Reisner on Archaeological Photography""","Manuelian, Peter Der. ""George Andrew Reisner on Archaeological Photography."" <I>Journal of the American Research Center in Egypt </I>29 (1992), pp. 1-34.",1992,Y:\\images\MFA-images\Giza\GizaImage\full\library\,manuelian_jarce_29_1992.pdf
2496,1,84,"Egyptian Archaeology 17 (Autumn 2000), pp. 25–27, ""Digital Epigraphy at Giza""","Manuelian, Peter Der. ""Digital Epigraphy at Giza."" <I>Egyptian Archaeology </I>17 (Autumn 2000), pp. 25-27.",Autumn 2000,Y:\\images\MFA-images\Giza\GizaImage\full\library\,manuelian_eg_arch17_2000.pdf
2496,1,85,"Journal of the American Research Center in Egypt 35 (1998), pp. 97-113, ""Digital Epigraphy: An Approach to Streamlining Egyptological Epigraphic Method""","Manuelian, Peter Der. ""Digital Epigraphy: An Approach to Streamlining Egyptological Epigraphic Method."" <I>Journal of the American Research Center in Egypt </I>35 (1998), pp. 97-113.",1998,Y:\\images\MFA-images\Giza\GizaImage\full\library\,manuelian_jarce_35_1998.pdf
2496,1,86,"KMT 7, no. 2 (Summer 1996), pp. 60-75, ""March 1912: A Month in the Life of American Egyptologist George A. Reisner""","Manuelian, Peter Der. ""March 1912: A Month in the Life of American Egyptologist George A. Reisner."" <I>KMT</I> 7, No. 2 (Summer 1996), pp. 60-75.",Summer 1996,Y:\\images\MFA-images\Giza\GizaImage\full\library\,manuelian_kmt7_1996.pdf
2496,1,87,"Studies in Honor of William Kelly Simpson 2, pp. 561-588, ""Presenting the Scroll: Papyrus Documents in Tombs Scenes of the Old Kingdom""","Manuelian, Peter Der. ""Presenting the Scroll: Papyrus Documents in Tombs Scenes of the Old Kingdom."" In Peter Der Manuelian, ed. <I>Studies in Honor of William Kelly Simpson</I> 2. Boston: Museum of Fine Arts, Boston, 1996, pp. 561-588.",1996,Y:\\images\MFA-images\Giza\GizaImage\full\library\,manuelian_fs_simpson1996.pdf
2496,1,88,"For His Ka, pp. 55-78, ""The Giza Mastaba Niche and Full Frontal Figure of Redi-nes in the Museum of Fine Arts, Boston""","Manuelian, Peter Der. ""The Giza Mastaba Niche and Full Frontal Figure of Redi-nes in the Museum of Fine Arts, Boston."" In David P. Silverman, ed. <I>For His Ka: Essays Offered in Memory of Klaus Baer</I>. Studies in Ancient Oriental Civilization 55. Chicago: University of Chicago, 1994, pp. 55-78.",1994,Y:\\images\MFA-images\Giza\GizaImage\full\library\,manuelian_gs_baer_1994.pdf
2496,1,92,"Stationen: Beiträge zur Kulturgeschichte Ägyptens, pp. 115–34, The Problem of the Giza Slab Stelae","Manuelian, Peter Der. ""The Problem of the Giza Slab Stelae."" In Heike Guksch and Daniel Polz, eds. <I>Stationen. Beiträge zur Kulturgeschichte Ägyptens Rainer Stadelmann gewidmet</I>, Mainz: Philipp von Zabern, 1998, pp. 115-134.",1998,Y:\\images\MFA-images\Giza\GizaImage\full\library\,manuelian_fs_stadelmann.pdf
2496,1,93,"Egyptian Museum Collections Around the World, pp. 777-790, ""Unfinished Business: The Giza Tablet of Tjenti (JE 72135)""","Manuelian, Peter Der. ""Unfinished Business: The Giza Tablet of Tjenti (JE 72135)."" In Mamdouh Eldmaty and Mai Trad, eds. <I>Egyptian Museum Collections Around the World: Studies for the Centennial of the Egyptian Museum, Cairo</I>. Cairo: Supreme Council of Antiquities, 2002, pp. 777-790.",2002,Y:\\images\MFA-images\Giza\GizaImage\full\library\,manuelian_cairo_museum.pdf
2496,1,94,Slab Stelae of the Giza Necropolis,"Manuelian, Peter Der. <I>Slab Stelae of the Giza Necropolis. </I>Publications of the Pennsylvania-Yale Expedition to Egypt 7. New Haven &amp; Philadelphia: Peabody Museum of Natural History of Yale University &amp; University of Pennsylvania Museum of Archaeology and Anthropology, 2003.",2003,Y:\\images\MFA-images\Giza\GizaImage\full\library\,manuelian_slab_stelae2003.pdf
2496,1,168,Mastabas of Cemetery G 6000,"Weeks, Kent R. <I>Mastabas of Cemetery G 6000</I>. Giza Mastabas 5. Boston: Museum of Fine Arts, 1994.",1994,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_5\,giza_mastabas_5.pdf
2496,1,185,"Journal of the American Research Center In Egypt 35 (1998), pp 115-127, ""A Case of Prefabrication at Giza? The False Door of Inti""","Manuelian, Peter Der. ""A Case of Prefabrication at Giza? The False Door of Inti."" <I>Journal of the American Research Center In Egypt </I>35 (1998), pp. 115-127.",1998,Y:\\images\MFA-images\Giza\GizaImage\full\library\,manuelian_jarce_35-2_1998.pdf
2496,1,230,"Iubilate Conlegae: Studies in Memory of Abdel Aziz Sadek, Part 1. Varia Aegyptiaca 10, Nos. 2-3 (1995), pp. 157-162, ""An Old Kingdom Epigraphic Minutia (or: When a Reversal is not a Reversal)""","Manuelian, Peter Der. ""An Old Kingdom Epigraphic Minutia (or: When a Reversal is not a Reversal)."" In Charles C. Van Siclen III, ed. <I>Iubilate Conlegae. Studies in Memory of Abdel Aziz Sadek</I>, Part 1<I>.</I> <I>Varia Aegyptiaca </I>10, Nos. 2-3 (August-December 1995). San Antonio: Van Siclen Books, 1997, pp. 157-162.",1997,Y:\\images\MFA-images\Giza\GizaImage\full\library\,manuelian_va_10_1995.pdf
2496,1,247,"The Senedjemib Complex, Part 1","Brovarski, Edward. <I>The Senedjemib Complex, Part 1: The Mastabas of Senedjemib Inti (G 2370), Khnumenti (G 2374), and Senedjemib Mehi (G 2378)</I>. Giza Mastabas 7. Boston, Museum of Fine Arts, 2003.",2003,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_7\,giza_mastabas_7.pdf
2496,1,275,"The Old Kingdom Art and Archaeology, pp. 221-230, ""A Re-examination of Reisner's Nucleus Cemetery Concept at Giza. Preliminary Remarks on Cemetery G 2100""","Manuelian, Peter Der. ""A Re-examination of Reisner's Nucleus Cemetery Concept at Giza. Preliminary Remarks on Cemetery G 2100."" In Miroslav Bárta, ed. <I>The Old Kingdom Art and Archaeology</I>. <I>Proceedings of the Conference held in Prague, May 31-June 4, 2004.</I> Prague: Czech Institute of Egyptology, 2006, pp. 221-230.",2006,Y:\\images\MFA-images\Giza\GizaImage\full\library\OKAA\,manuelian_okaa_2006.pdf
2496,1,290,"KMT 16, No. 3 (Fall 2005), pp. 68-80, ""Virtual Pyramids - Real Research: The Giza Archive Project Goes Live Online""","Manuelian, Peter Der. ""Virtual Pyramids - Real Research: The Giza Archive Project Goes Live Online."" <I>KMT</I> 16, No. 3 (Fall 2005), pp. 68-80.",Fall 2005,Y:\\images\MFA-images\Giza\GizaImage\full\library\,manuelian_kmt16_2005.pdf
